_id,state,event,venue,Year,time,food_type,food,budget
00001dbe,Uttar Pradesh,Baptism,Both,2010,Evening,Non-vegetarian,,505034
00001dbf,Maharashtra,Conference,Both,2018,Evening,,,1979148
00001dc0,Gujarat,Wedding,Outdoor,2016,Evening,Specific,North Indian,962899
00001dc1,Madhya Pradesh,Baptism,Indoor,2018,Morning,Specific,North-East Style,895788
00001dc2,Andhra Pradesh,Birthday,Indoor,2010,Evening,Non-vegetarian,,1946726
00001dc3,Haryana,Orientation,Outdoor,2014,Evening,Specific,Kerala Style,1340171
00001dc4,Andhra Pradesh,Engagement,Both,2017,Morning,,,854013
00001dc5,Arunachal Pradesh,Engagement,Both,2018,Evening,,,1170184
00001dc6,Manipur,Birthday,Both,2014,Afternoon,Non-vegetarian,,779064
00001dc7,Tripura,Baptism,Outdoor,2013,Afternoon,Vegetarian,,592748
00001dc8,Gujarat,Birthday,Outdoor,2019,Evening,Non-vegetarian,,979997
00001dc9,Rajasthan,Baptism,Outdoor,2013,Evening,Non-vegetarian,,492633
00001dca,Odisha,First Holy Communion,Indoor,2015,Morning,,,1101733
00001dcb,Chhattisgarh,Birthday,Outdoor,2019,Evening,Specific,Kerala Style,1773108
00001dcc,Karnataka,First Holy Communion,Indoor,2012,Morning,Non-vegetarian,,698090
00001dcd,Uttar Pradesh,Engagement,Both,2011,Afternoon,,,521084
00001dce,Rajasthan,Orientation,Indoor,2012,Afternoon,Non-vegetarian,,1993243
00001dcf,Bihar,Engagement,Outdoor,2010,Afternoon,,,1021662
00001dd0,Punjab,Conference,Both,2010,Morning,,,1759087
00001dd1,Telangana,Wedding,Both,2018,Evening,Vegetarian,,551117
00001dd2,Tamil Nadu,First Holy Communion,Indoor,2012,Evening,Vegetarian,,1053203
00001dd3,Karnataka,Conference,Indoor,2010,Morning,Non-vegetarian,,920190
00001dd4,Haryana,Conference,Indoor,2015,Afternoon,Vegetarian,,836642
00001dd5,Goa,Birthday,Both,2015,Morning,Vegetarian,,740627
00001dd6,West Bengal,Conference,Indoor,2010,Afternoon,Vegetarian,,1563255
00001dd7,Madhya Pradesh,Wedding,Both,2013,Afternoon,,,1984706
00001dd8,Telangana,Conference,Both,2017,Afternoon,Non-vegetarian,,1404101
00001dd9,Arunachal Pradesh,First Holy Communion,Outdoor,2014,Morning,Specific,North-East Style,1118342
00001dda,Kerala,First Holy Communion,Both,2011,Afternoon,Specific,Kerala Style,190586
00001ddb,Assam,Wedding,Outdoor,2011,Afternoon,Vegetarian,,1517529
00001ddc,Telangana,Engagement,Indoor,2013,Evening,Non-vegetarian,,509048
00001ddd,Meghalaya,Conference,Outdoor,2013,Evening,Non-vegetarian,,132809
00001dde,West Bengal,Conference,Indoor,2016,Evening,Non-vegetarian,,1298702
00001ddf,Chhattisgarh,Birthday,Indoor,2010,Afternoon,Non-vegetarian,,1663637
00001de0,Mizoram,Birthday,Both,2014,Evening,Vegetarian,,291401
00001de1,Bihar,Baptism,Indoor,2014,Afternoon,Specific,North Indian,487043
00001de2,Punjab,Orientation,Indoor,2012,Afternoon,Vegetarian,,528699
00001de3,Jharkhand,Conference,Indoor,2018,Afternoon,Vegetarian,,538426
00001de4,Gujarat,Baptism,Outdoor,2019,Afternoon,Non-vegetarian,,585483
00001de5,Rajasthan,First Holy Communion,Indoor,2012,Evening,Vegetarian,,1147083
00001de6,West Bengal,Housewarming,Indoor,2016,Afternoon,Non-vegetarian,,1579219
00001de7,Tamil Nadu,Birthday,Indoor,2019,Morning,Non-vegetarian,,900238
00001de8,Madhya Pradesh,Baptism,Indoor,2014,Afternoon,Specific,North-East Style,102459
00001de9,Bihar,First Holy Communion,Indoor,2012,Morning,Vegetarian,,1543243
00001dea,Mizoram,Orientation,Outdoor,2015,Evening,Specific,North-East Style,1276911
00001deb,Nagaland,Conference,Both,2018,Afternoon,Specific,Kerala Style,1058227
00001dec,Rajasthan,Housewarming,Both,2018,Evening,,,817982
00001ded,West Bengal,Engagement,Both,2012,Afternoon,,,1808540
00001dee,Assam,Orientation,Outdoor,2011,Afternoon,Specific,South Indian,255018
00001def,Punjab,Orientation,Both,2012,Afternoon,Specific,Goan,1534284
00001df0,Mizoram,Baptism,Outdoor,2018,Afternoon,Specific,Kerala Style,429638
00001df1,Bihar,Wedding,Both,2015,Morning,,,1888730
00001df2,Meghalaya,Baptism,Both,2012,Evening,Vegetarian,,1428025
00001df3,Karnataka,Orientation,Indoor,2014,Afternoon,Non-vegetarian,,1963692
00001df4,Arunachal Pradesh,Housewarming,Both,2018,Morning,Specific,Goan,1437306
00001df5,Goa,Wedding,Both,2014,Evening,Non-vegetarian,,188275
00001df6,Tripura,Birthday,Both,2019,Morning,Vegetarian,,1117036
00001df7,Bihar,Housewarming,Both,2016,Evening,,,164890
00001df8,Haryana,Housewarming,Outdoor,2013,Evening,,,1875322
00001df9,Arunachal Pradesh,Conference,Outdoor,2011,Evening,,,1333878
00001dfa,Haryana,Baptism,Indoor,2011,Evening,Specific,North Indian,1895361
00001dfb,Bihar,Baptism,Both,2014,Evening,Specific,North-East Style,1173605
00001dfc,Kerala,Birthday,Indoor,2017,Evening,Vegetarian,,393416
00001dfd,Manipur,Engagement,Indoor,2019,Afternoon,Vegetarian,,1086062
00001dfe,Uttarakhand,Wedding,Indoor,2012,Afternoon,Non-vegetarian,,646444
00001dff,Odisha,Housewarming,Both,2015,Evening,Vegetarian,,757183
00001e00,Sikkim,Conference,Indoor,2010,Evening,Specific,North Indian,1121534
00001e01,Jharkhand,Birthday,Outdoor,2019,Evening,Vegetarian,,1876783
00001e02,Andhra Pradesh,Wedding,Indoor,2016,Afternoon,Vegetarian,,1303087
00001e03,Karnataka,Engagement,Outdoor,2014,Evening,Specific,Kerala Style,942019
00001e04,Gujarat,Housewarming,Outdoor,2013,Morning,Specific,Kerala Style,1505417
00001e05,Manipur,First Holy Communion,Indoor,2012,Evening,Specific,South Indian,762644
00001e06,Telangana,Orientation,Outdoor,2016,Morning,Vegetarian,,565716
00001e07,Goa,Orientation,Indoor,2012,Afternoon,,,1893800
00001e08,Bihar,First Holy Communion,Outdoor,2011,Afternoon,Non-vegetarian,,806321
00001e09,Jharkhand,Conference,Outdoor,2016,Afternoon,Vegetarian,,1290596
00001e0a,Tripura,First Holy Communion,Both,2016,Afternoon,Non-vegetarian,,1794907
00001e0b,Uttarakhand,First Holy Communion,Indoor,2012,Evening,Vegetarian,,222835
00001e0c,Meghalaya,Wedding,Both,2017,Morning,Specific,Kerala Style,613511
00001e0d,Mizoram,Engagement,Both,2010,Evening,,,410610
00001e0e,Mizoram,Baptism,Indoor,2015,Evening,Non-vegetarian,,900039
00001e0f,Maharashtra,Wedding,Both,2019,Afternoon,Non-vegetarian,,520905
00001e10,Goa,Baptism,Both,2012,Morning,Vegetarian,,1867139
00001e11,Manipur,Orientation,Indoor,2010,Morning,Vegetarian,,258254
00001e12,Rajasthan,Baptism,Both,2012,Afternoon,Specific,North-East Style,1144090
00001e13,Odisha,Orientation,Indoor,2012,Morning,,,1313929
00001e14,Jharkhand,Wedding,Both,2015,Evening,,,946968
00001e15,Mizoram,Wedding,Indoor,2013,Afternoon,Vegetarian,,296168
00001e16,Gujarat,Orientation,Indoor,2019,Morning,Specific,Goan,1962667
00001e17,Meghalaya,Wedding,Indoor,2019,Evening,Vegetarian,,590021
00001e18,Odisha,Housewarming,Indoor,2015,Morning,Specific,Kerala Style,1946213
00001e19,Bihar,First Holy Communion,Both,2014,Afternoon,,,1884487
00001e1a,Sikkim,Engagement,Both,2012,Evening,Specific,North Indian,946164
00001e1b,Uttarakhand,Orientation,Outdoor,2018,Afternoon,Non-vegetarian,,1224472
00001e1c,Andhra Pradesh,Wedding,Outdoor,2018,Morning,,,559952
00001e1d,Chhattisgarh,Housewarming,Outdoor,2014,Afternoon,Non-vegetarian,,281684
00001e1e,Assam,Conference,Both,2017,Afternoon,Non-vegetarian,,1279125
00001e1f,Uttar Pradesh,Birthday,Outdoor,2016,Evening,Non-vegetarian,,1389818
00001e20,Odisha,First Holy Communion,Both,2010,Afternoon,,,1178588
00001e21,Himachal Pradesh,Orientation,Outdoor,2014,Afternoon,Non-vegetarian,,1986148
00001e22,Arunachal Pradesh,Wedding,Indoor,2019,Afternoon,,,1796200
00001e23,Kerala,Birthday,Indoor,2019,Afternoon,Vegetarian,,592096
00001e24,Tamil Nadu,Orientation,Outdoor,2015,Morning,Vegetarian,,153126
00001e25,Tripura,First Holy Communion,Both,2010,Evening,Non-vegetarian,,1383319
00001e26,Kerala,Wedding,Outdoor,2014,Afternoon,,,1478100
00001e27,Madhya Pradesh,Housewarming,Both,2018,Morning,Vegetarian,,761103
00001e28,Assam,Birthday,Both,2011,Morning,Non-vegetarian,,350390
00001e29,Manipur,Engagement,Both,2014,Evening,Vegetarian,,1277741
00001e2a,Telangana,First Holy Communion,Outdoor,2018,Afternoon,,,479071
00001e2b,Assam,Orientation,Outdoor,2015,Afternoon,,,1530142
00001e2c,Mizoram,Wedding,Indoor,2014,Afternoon,Specific,North Indian,219397
00001e2d,Andhra Pradesh,Engagement,Outdoor,2016,Evening,Vegetarian,,259881
00001e2e,Meghalaya,Housewarming,Indoor,2011,Morning,Specific,Kerala Style,1093202
00001e2f,Haryana,First Holy Communion,Outdoor,2010,Afternoon,Specific,Kerala Style,744041
00001e30,Meghalaya,First Holy Communion,Both,2018,Evening,Non-vegetarian,,315139
00001e31,Andhra Pradesh,Baptism,Both,2016,Afternoon,Non-vegetarian,,148665
00001e32,Himachal Pradesh,First Holy Communion,Both,2019,Evening,Vegetarian,,441547
00001e33,Mizoram,First Holy Communion,Indoor,2012,Morning,Vegetarian,,691142
00001e34,Sikkim,Conference,Indoor,2015,Afternoon,Non-vegetarian,,807281
00001e35,Uttar Pradesh,First Holy Communion,Indoor,2017,Morning,Specific,North-East Style,775471
00001e36,Assam,Housewarming,Both,2016,Morning,,,1183551
00001e37,Meghalaya,Wedding,Outdoor,2011,Morning,Non-vegetarian,,545324
00001e38,Telangana,Housewarming,Both,2013,Afternoon,,,1005025
00001e39,Kerala,Birthday,Outdoor,2012,Morning,,,174724
00001e3a,Tamil Nadu,Birthday,Indoor,2019,Evening,Non-vegetarian,,118150
00001e3b,Rajasthan,Engagement,Indoor,2018,Morning,Vegetarian,,500706
00001e3c,West Bengal,Birthday,Both,2011,Evening,Non-vegetarian,,1555881
00001e3d,Meghalaya,Orientation,Both,2016,Evening,Specific,Kerala Style,1094482
00001e3e,Gujarat,First Holy Communion,Indoor,2012,Morning,Vegetarian,,1209476
00001e3f,Andhra Pradesh,Housewarming,Outdoor,2017,Evening,,,1544145
00001e40,Gujarat,Conference,Indoor,2011,Evening,Specific,Goan,572532
00001e41,Tamil Nadu,Birthday,Both,2019,Evening,Vegetarian,,974589
00001e42,Rajasthan,Baptism,Outdoor,2011,Morning,Specific,South Indian,420677
00001e43,Arunachal Pradesh,Engagement,Indoor,2018,Morning,Vegetarian,,947014
00001e44,Tamil Nadu,Birthday,Outdoor,2017,Morning,Vegetarian,,1793276
00001e45,Haryana,Engagement,Both,2019,Evening,Vegetarian,,1245203
00001e46,Meghalaya,Conference,Both,2014,Morning,,,423016
00001e47,Jharkhand,Conference,Outdoor,2011,Evening,Vegetarian,,1479324
00001e48,Maharashtra,Baptism,Indoor,2017,Evening,Specific,North-East Style,1946217
00001e49,Meghalaya,Baptism,Both,2012,Evening,Non-vegetarian,,1701102
00001e4a,Telangana,Birthday,Outdoor,2012,Evening,Specific,North-East Style,823729
00001e4b,Telangana,Conference,Both,2011,Evening,,,1085857
00001e4c,Himachal Pradesh,Orientation,Indoor,2013,Morning,,,957962
00001e4d,Haryana,Baptism,Both,2010,Morning,Specific,Kerala Style,128295
00001e4e,Chhattisgarh,Wedding,Outdoor,2012,Morning,Vegetarian,,888081
00001e4f,Mizoram,Conference,Outdoor,2013,Evening,Vegetarian,,1510371
00001e50,Odisha,Orientation,Indoor,2019,Evening,,,1618369
00001e51,Maharashtra,First Holy Communion,Indoor,2011,Evening,Vegetarian,,1298241
00001e52,Mizoram,Baptism,Outdoor,2019,Evening,Non-vegetarian,,340836
00001e53,West Bengal,Baptism,Both,2018,Morning,,,1973102
00001e54,Mizoram,First Holy Communion,Both,2018,Afternoon,,,917088
00001e55,Arunachal Pradesh,First Holy Communion,Both,2016,Afternoon,Vegetarian,,484275
00001e56,Uttar Pradesh,Engagement,Outdoor,2019,Evening,,,1943340
00001e57,Mizoram,Conference,Outdoor,2018,Evening,Specific,Goan,1093062
00001e58,Meghalaya,Wedding,Indoor,2011,Morning,Non-vegetarian,,596623
00001e59,Andhra Pradesh,Engagement,Both,2017,Evening,,,1786996
00001e5a,Sikkim,First Holy Communion,Outdoor,2013,Morning,Vegetarian,,1932671
00001e5b,Karnataka,Housewarming,Indoor,2013,Afternoon,Vegetarian,,997424
00001e5c,Punjab,Conference,Indoor,2013,Afternoon,,,1490696
00001e5d,Uttar Pradesh,Baptism,Both,2011,Morning,Vegetarian,,531124
00001e5e,Gujarat,Baptism,Both,2017,Afternoon,,,1120127
00001e5f,Uttarakhand,Conference,Indoor,2010,Morning,Non-vegetarian,,1156516
00001e60,Goa,Conference,Both,2016,Afternoon,Specific,Goan,340057
00001e61,Chhattisgarh,First Holy Communion,Outdoor,2011,Afternoon,Non-vegetarian,,1021081
00001e62,Manipur,Birthday,Indoor,2015,Evening,Non-vegetarian,,1323114
00001e63,Andhra Pradesh,First Holy Communion,Indoor,2018,Morning,,,1451997
00001e64,Rajasthan,Baptism,Outdoor,2013,Evening,,,1460283
00001e65,Madhya Pradesh,Orientation,Indoor,2014,Morning,,,1198208
00001e66,Nagaland,Engagement,Both,2019,Morning,Non-vegetarian,,335934
00001e67,Maharashtra,Conference,Indoor,2014,Morning,Non-vegetarian,,170977
00001e68,Haryana,Engagement,Outdoor,2018,Afternoon,,,1095733
00001e69,Arunachal Pradesh,Baptism,Outdoor,2015,Afternoon,,,1223859
00001e6a,Tamil Nadu,Orientation,Indoor,2012,Afternoon,Non-vegetarian,,1741427
00001e6b,Tripura,First Holy Communion,Outdoor,2013,Morning,Non-vegetarian,,1312914
00001e6c,Andhra Pradesh,Baptism,Indoor,2017,Afternoon,Non-vegetarian,,784904
00001e6d,Madhya Pradesh,Baptism,Outdoor,2019,Evening,Vegetarian,,1907108
00001e6e,Nagaland,First Holy Communion,Outdoor,2010,Morning,Vegetarian,,1216244
00001e6f,Tamil Nadu,Baptism,Outdoor,2012,Evening,,,1019503
00001e70,Telangana,Housewarming,Outdoor,2015,Morning,Vegetarian,,176684
00001e71,Uttarakhand,Wedding,Indoor,2012,Afternoon,Vegetarian,,949043
00001e72,Uttar Pradesh,First Holy Communion,Both,2010,Morning,Specific,Kerala Style,1725302
00001e73,Punjab,First Holy Communion,Outdoor,2018,Morning,Vegetarian,,522187
00001e74,Telangana,Engagement,Outdoor,2013,Afternoon,Vegetarian,,444212
00001e75,Uttar Pradesh,Conference,Indoor,2018,Afternoon,Vegetarian,,363008
00001e76,Telangana,Engagement,Outdoor,2016,Afternoon,,,513210
00001e77,Nagaland,Orientation,Outdoor,2012,Morning,Specific,Goan,1230001
00001e78,Madhya Pradesh,Engagement,Outdoor,2011,Afternoon,,,1541704
00001e79,Arunachal Pradesh,Engagement,Both,2019,Morning,Non-vegetarian,,1843709
00001e7a,Punjab,Baptism,Both,2011,Morning,Vegetarian,,948123
00001e7b,Chhattisgarh,Orientation,Both,2018,Evening,Non-vegetarian,,563587
00001e7c,Assam,Engagement,Indoor,2018,Evening,Vegetarian,,1780185
00001e7d,Andhra Pradesh,Conference,Both,2010,Afternoon,Specific,Goan,475243
00001e7e,Sikkim,Birthday,Both,2017,Evening,,,1722702
00001e7f,Gujarat,Conference,Both,2011,Morning,Specific,Goan,54779
00001e80,Kerala,Wedding,Indoor,2019,Evening,Non-vegetarian,,676182
00001e81,Uttar Pradesh,Conference,Outdoor,2014,Morning,Non-vegetarian,,782824
00001e82,Sikkim,Conference,Outdoor,2011,Morning,Non-vegetarian,,874671
00001e83,Telangana,Orientation,Indoor,2014,Morning,,,837507
00001e84,Mizoram,Wedding,Indoor,2019,Evening,Specific,Goan,357058
00001e85,Odisha,Conference,Both,2017,Evening,,,1971564
00001e86,Himachal Pradesh,Birthday,Both,2013,Morning,Specific,Kerala Style,1831856
00001e87,Uttar Pradesh,Engagement,Both,2015,Morning,Non-vegetarian,,1672696
00001e88,Arunachal Pradesh,Baptism,Both,2018,Afternoon,,,1495660
00001e89,Mizoram,Orientation,Outdoor,2017,Morning,,,957906
00001e8a,Assam,Baptism,Both,2011,Afternoon,Vegetarian,,1408090
00001e8b,Tamil Nadu,Engagement,Indoor,2012,Afternoon,Non-vegetarian,,1939984
00001e8c,Tripura,Wedding,Both,2013,Evening,Vegetarian,,1281374
00001e8d,Kerala,Wedding,Indoor,2014,Afternoon,Specific,Goan,1509663
00001e8e,West Bengal,Conference,Outdoor,2018,Afternoon,Non-vegetarian,,392787
00001e8f,Meghalaya,Conference,Both,2015,Afternoon,Specific,North Indian,1742203
00001e90,Telangana,Engagement,Outdoor,2019,Evening,Non-vegetarian,,1626377
00001e91,Arunachal Pradesh,Wedding,Indoor,2014,Afternoon,Vegetarian,,256918
00001e92,Haryana,First Holy Communion,Outdoor,2014,Evening,Specific,Kerala Style,1380040
00001e93,Telangana,Orientation,Outdoor,2015,Evening,Specific,North-East Style,1313777
00001e94,Goa,Birthday,Both,2013,Afternoon,Specific,Kerala Style,1729253
00001e95,Haryana,Wedding,Both,2015,Afternoon,,,1667424
00001e96,Himachal Pradesh,First Holy Communion,Outdoor,2010,Morning,Specific,North Indian,249939
00001e97,Karnataka,Engagement,Indoor,2015,Evening,,,1274119
00001e98,Himachal Pradesh,Birthday,Outdoor,2018,Morning,,,569806
00001e99,Tripura,Birthday,Both,2013,Afternoon,Specific,Goan,375256
00001e9a,Uttarakhand,Wedding,Both,2010,Evening,Non-vegetarian,,1779085
00001e9b,Rajasthan,Wedding,Outdoor,2013,Evening,,,247563
00001e9c,Jharkhand,Housewarming,Outdoor,2013,Morning,Specific,Kerala Style,1111077
00001e9d,Nagaland,Housewarming,Both,2014,Afternoon,Vegetarian,,365822
00001e9e,Assam,Housewarming,Both,2019,Afternoon,Specific,Goan,1794370
00001e9f,Himachal Pradesh,Housewarming,Outdoor,2019,Morning,,,1021843
00001ea0,Uttarakhand,Birthday,Indoor,2018,Evening,Specific,Kerala Style,497403
00001ea1,Andhra Pradesh,Orientation,Outdoor,2017,Afternoon,,,1928043
00001ea2,Chhattisgarh,Conference,Both,2017,Morning,Vegetarian,,1870296
00001ea3,Rajasthan,Housewarming,Both,2017,Evening,,,1394919
00001ea4,West Bengal,Baptism,Indoor,2012,Afternoon,Specific,Goan,1040290
00001ea5,Arunachal Pradesh,Baptism,Indoor,2011,Morning,,,858342
00001ea6,Karnataka,Orientation,Indoor,2019,Evening,,,924394
00001ea7,Jharkhand,Orientation,Outdoor,2016,Afternoon,,,1739615
00001ea8,Haryana,Conference,Indoor,2013,Morning,Vegetarian,,381801
00001ea9,Himachal Pradesh,Engagement,Both,2011,Evening,Specific,Kerala Style,1193104
00001eaa,Tamil Nadu,Wedding,Both,2018,Morning,Non-vegetarian,,56223
00001eab,Odisha,Orientation,Outdoor,2017,Morning,Non-vegetarian,,1333559
00001eac,Jharkhand,Orientation,Outdoor,2011,Afternoon,Non-vegetarian,,856640
00001ead,Arunachal Pradesh,Orientation,Outdoor,2018,Evening,Specific,Kerala Style,776235
00001eae,Bihar,Baptism,Both,2017,Morning,,,626959
00001eaf,Odisha,Engagement,Indoor,2017,Evening,,,1723217
00001eb0,Meghalaya,Conference,Both,2015,Evening,Non-vegetarian,,852175
00001eb1,Gujarat,Housewarming,Both,2018,Afternoon,,,1717813
00001eb2,Uttarakhand,First Holy Communion,Indoor,2015,Evening,Non-vegetarian,,878363
00001eb3,Uttarakhand,Birthday,Both,2018,Evening,Non-vegetarian,,1604507
00001eb4,Madhya Pradesh,First Holy Communion,Both,2017,Morning,,,683357
00001eb5,Madhya Pradesh,Engagement,Both,2013,Morning,Specific,Kerala Style,519991
00001eb6,Punjab,Engagement,Indoor,2017,Evening,Vegetarian,,1820242
00001eb7,Mizoram,Baptism,Indoor,2010,Evening,,,1963376
00001eb8,Manipur,Wedding,Outdoor,2011,Morning,Vegetarian,,1522482
00001eb9,Uttar Pradesh,Wedding,Indoor,2013,Morning,Specific,Goan,1293748
00001eba,Tripura,Wedding,Indoor,2019,Morning,Vegetarian,,1842688
00001ebb,Haryana,Baptism,Indoor,2014,Morning,Vegetarian,,720678
00001ebc,Nagaland,Wedding,Outdoor,2017,Morning,Specific,Goan,1130410
00001ebd,Maharashtra,Orientation,Indoor,2010,Evening,,,402388
00001ebe,Mizoram,Wedding,Outdoor,2016,Afternoon,Vegetarian,,1078351
00001ebf,Rajasthan,Wedding,Both,2011,Afternoon,,,905509
00001ec0,Madhya Pradesh,Baptism,Indoor,2012,Evening,Specific,Kerala Style,689559
00001ec1,Arunachal Pradesh,Wedding,Both,2016,Morning,Non-vegetarian,,1122698
00001ec2,Sikkim,Orientation,Outdoor,2012,Afternoon,Specific,North-East Style,311022
00001ec3,Tamil Nadu,Baptism,Both,2015,Evening,,,944869
00001ec4,Madhya Pradesh,Engagement,Indoor,2016,Morning,Specific,Kerala Style,476421
00001ec5,Gujarat,First Holy Communion,Outdoor,2019,Afternoon,Non-vegetarian,,1898024
00001ec6,Telangana,Wedding,Indoor,2013,Afternoon,Vegetarian,,364887
00001ec7,Karnataka,Baptism,Indoor,2019,Morning,,,783684
00001ec8,Uttarakhand,Orientation,Outdoor,2014,Evening,,,578229
00001ec9,Telangana,Orientation,Outdoor,2018,Evening,,,1126876
00001eca,Arunachal Pradesh,First Holy Communion,Indoor,2016,Afternoon,Vegetarian,,347542
00001ecb,Madhya Pradesh,Wedding,Outdoor,2017,Morning,Specific,North Indian,643882
00001ecc,Arunachal Pradesh,Baptism,Outdoor,2010,Evening,,,638444
00001ecd,Rajasthan,Engagement,Indoor,2019,Afternoon,Vegetarian,,1242242
00001ece,Gujarat,First Holy Communion,Both,2015,Morning,Vegetarian,,1316512
00001ecf,Tripura,Conference,Indoor,2016,Morning,Vegetarian,,846634
00001ed0,Sikkim,First Holy Communion,Indoor,2015,Morning,Specific,Kerala Style,465337
00001ed1,Meghalaya,Conference,Indoor,2019,Afternoon,Non-vegetarian,,824613
00001ed2,Meghalaya,Birthday,Both,2013,Afternoon,,,1315444
00001ed3,Tamil Nadu,First Holy Communion,Both,2015,Afternoon,Non-vegetarian,,1314038
00001ed4,West Bengal,First Holy Communion,Outdoor,2016,Morning,Vegetarian,,847230
00001ed5,Chhattisgarh,Conference,Indoor,2015,Morning,Non-vegetarian,,1934139
00001ed6,Goa,Orientation,Both,2015,Morning,Vegetarian,,1494843
00001ed7,Uttarakhand,Orientation,Outdoor,2017,Evening,Specific,North Indian,1512494
